20.87;0.2
20.87;0.4
20.87;0.6
20.87;0.8
20.91;0.10
20.87;0.12
20.87;0.14
20.87;0.16
20.87;0.18
20.95;0.20
20.95;0.22
20.87;0.24
20.87;0.26
20.87;0.28
20.87;0.30
20.91;0.32
20.87;0.34
20.87;0.36
20.87;0.38
20.87;0.40
20.87;0.42
20.87;0.44
20.91;0.46
20.87;0.48
20.87;0.50
20.87;0.52
20.87;0.54
20.87;0.56
20.87;0.58
20.87;0.60
20.87;0.62
20.87;0.64
20.87;0.66
20.87;0.68
20.95;0.70
20.87;0.72
20.91;0.74
20.91;0.76
20.87;0.78
20.87;0.80
20.91;0.82
20.87;0.84
20.91;0.86
20.87;0.88
20.87;0.90
20.87;0.92
20.91;0.94
20.91;0.96
20.87;0.98
20.87;0.100
20.91;0.102
20.91;0.104
20.87;0.106
20.87;0.108
20.87;0.110
20.87;0.112
20.87;0.114
20.87;0.116
20.87;0.118
20.91;0.120
20.87;0.122
20.91;0.124
20.91;0.126
20.87;0.128
20.87;0.130
20.87;0.132
20.87;0.134
20.87;0.136
20.87;0.138
20.87;0.140
20.87;0.142
20.87;0.144
20.87;0.146
20.87;0.148
20.87;0.150
20.87;0.152
20.87;0.154
20.87;0.156
20.87;0.158
20.87;0.160
20.87;0.162
20.87;0.164
20.87;0.166
20.87;0.168
20.87;0.170
20.87;0.172
20.87;0.174
20.87;0.176
20.91;0.178
20.95;0.180
20.95;0.182
20.95;0.184
20.95;0.186
21.00;0.188
20.95;0.190
21.00;0.192
20.99;0.194
21.04;0.196
21.04;0.198
21.04;0.200
21.04;0.202
21.08;0.204
21.08;0.206
21.13;0.208
21.13;0.210
21.21;0.212
21.21;0.214
21.21;0.216
21.25;0.218
21.30;0.220
21.34;0.222
21.34;0.224
21.38;0.226
21.34;0.228
21.42;0.230
21.47;0.232
21.47;0.234
21.51;0.236
21.56;0.238
21.56;0.240
21.64;0.242
21.73;0.244
21.73;0.246
21.82;0.248
21.82;0.250
21.82;0.252
21.90;0.254
21.99;0.256
21.99;0.258
22.04;0.260
22.16;0.262
22.16;0.264
22.16;0.266
22.25;0.268
22.34;0.270
22.38;0.272
22.38;0.274
22.46;0.276
22.55;0.278
22.60;0.280
22.68;0.282
22.68;0.284
22.81;0.286
22.86;0.288
22.94;0.290
22.99;0.292
23.08;0.294
23.21;0.296
23.21;0.298
23.29;0.300
23.38;0.302
23.42;0.304
23.51;0.306
23.60;0.308
23.69;0.310
23.73;0.312
23.82;0.314
23.90;0.316
23.99;0.318
24.08;0.320
24.12;0.322
24.25;0.324
24.34;0.326
24.43;0.328
24.52;0.330
24.56;0.332
24.65;0.334
24.78;0.336
24.87;0.338
24.96;0.340
25.04;0.342
25.13;0.344
25.22;0.346
25.31;0.348
25.40;0.350
25.48;0.352
25.66;0.354
25.75;0.356
25.84;0.358
25.93;0.360
26.06;0.362
26.15;0.364
26.28;0.366
26.37;0.368
26.46;0.370
26.59;0.372
26.68;0.374
26.82;0.376
26.95;0.378
27.04;0.380
27.17;0.382
27.26;0.384
27.44;0.386
27.53;0.388
27.62;0.390
27.80;0.392
27.89;0.394
28.03;0.396
28.16;0.398
28.25;0.400
28.39;0.402
28.52;0.404
28.66;0.406
28.80;0.408
28.98;0.410
29.07;0.412
29.20;0.414
29.34;0.416
29.48;0.418
29.62;0.420
29.76;0.422
29.89;0.424
30.08;0.426
30.21;0.428
30.35;0.430
30.50;0.432
30.63;0.434
30.82;0.436
31.00;0.438
31.10;0.440
31.28;0.442
31.38;0.444
31.56;0.446
31.75;0.448
31.89;0.450
32.03;0.452
32.22;0.454
32.36;0.456
32.51;0.458
32.70;0.460
32.89;0.462
32.98;0.464
33.18;0.466
33.37;0.468
33.52;0.470
33.66;0.472
33.85;0.474
34.04;0.476
34.20;0.478
34.37;0.480
34.53;0.482
34.73;0.484
34.88;0.486
35.06;0.488
35.22;0.490
35.42;0.492
35.61;0.494
35.77;0.496
35.97;0.498
36.11;0.500
36.31;0.502
36.51;0.504
36.65;0.506
36.92;0.508
37.08;0.510
37.22;0.512
37.43;0.514
37.63;0.516
37.84;0.518
37.98;0.520
38.22;0.522
38.36;0.524
38.57;0.526
38.77;0.528
38.92;0.530
39.09;0.532
39.41;0.534
39.51;0.536
39.73;0.538
39.94;0.540
40.15;0.542
40.37;0.544
40.59;0.546
40.69;0.548
40.91;0.550
41.13;0.552
41.42;0.554
41.64;0.556
41.79;0.558
42.01;0.560
42.24;0.562
42.46;0.564
42.61;0.566
42.80;0.568
43.11;0.570
43.29;0.572
43.52;0.574
43.72;0.576
43.95;0.578
44.18;0.580
44.41;0.582
44.65;0.584
44.85;0.586
45.00;0.588
45.32;0.590
45.48;0.592
45.72;0.594
45.96;0.596
46.20;0.598
46.36;0.600
46.69;0.602
46.94;0.604
47.06;0.606
47.40;0.608
47.56;0.610
47.72;0.612
48.07;0.614
48.20;0.616
48.54;0.618
48.71;0.620
48.97;0.622
49.23;0.624
49.49;0.626
49.62;0.628
49.89;0.630
50.15;0.632
50.38;0.634
50.65;0.636
50.82;0.638
51.06;0.640
51.37;0.642
51.54;0.644
51.79;0.646
52.06;0.648
52.34;0.650
52.63;0.652
52.77;0.654
53.06;0.656
53.34;0.658
53.49;0.660
53.78;0.662
54.07;0.664
54.22;0.666
54.52;0.668
54.67;0.670
55.08;0.672
55.15;0.674
55.42;0.676
55.73;0.678
55.91;0.680
56.19;0.682
56.50;0.684
56.66;0.686
56.97;0.688
57.13;0.690
57.45;0.692
57.65;0.694
57.94;0.696
58.23;0.698
58.43;0.700
58.60;0.702
58.93;0.704
59.27;0.706
59.43;0.708
59.60;0.710
59.91;0.712
60.22;0.714
60.33;0.716
60.68;0.718
60.85;0.720
61.17;0.722
61.35;0.724
61.71;0.726
61.89;0.728
62.26;0.730
62.44;0.732
62.78;0.734
62.96;0.736
63.18;0.738
63.41;0.740
63.75;0.742
63.79;0.744
64.14;0.746
64.49;0.748
64.56;0.750
64.92;0.752
65.12;0.754
65.48;0.756
65.72;0.758
65.92;0.760
66.16;0.762
66.33;0.764
66.75;0.766
66.92;0.768
67.34;0.770
67.38;0.772
67.62;0.774
67.80;0.776
68.20;0.778
68.45;0.780
68.67;0.782
68.89;0.784
69.15;0.786
69.53;0.788
69.79;0.790
70.02;0.792
70.25;0.794
70.48;0.796
70.92;0.798
70.95;0.800
71.39;0.802
71.46;0.804
71.70;0.806
72.15;0.808
72.39;0.810
72.64;0.812
72.89;0.814
73.14;0.816
73.39;0.818
73.64;0.820
73.90;0.822
74.16;0.824
74.42;0.826
74.68;0.828
74.94;0.830
75.21;0.832
75.48;0.834
75.75;0.836
76.02;0.838
76.06;0.840
76.57;0.842
76.85;0.844
76.89;0.846
77.42;0.848
77.71;0.850
77.71;0.852
78.03;0.854
78.29;0.856
78.58;0.858
79.14;0.860
79.18;0.862
79.48;0.864
79.79;0.866
79.82;0.868
80.09;0.870
80.68;0.872
80.72;0.874
81.04;0.876
81.36;0.878
81.39;0.880
81.71;0.882
82.01;0.884
82.34;0.886
82.67;0.888
82.97;0.890
83.34;0.892
83.65;0.894
83.69;0.896
84.03;0.898
84.03;0.900
84.38;0.902
85.06;0.904
85.10;0.906
85.13;0.908
85.83;0.910
85.83;0.912
86.20;0.914
86.20;0.916
86.57;0.918
86.95;0.920
87.33;0.922
87.33;0.924
87.72;0.926
87.76;0.928
88.51;0.930
88.88;0.932
88.91;0.934
88.91;0.936
89.32;0.938
89.73;0.940
89.77;0.942
90.18;0.944
90.57;0.946
90.57;0.948
91.00;0.950
91.03;0.952
91.47;0.954
91.91;0.956
91.87;0.958
92.32;0.960
92.77;0.962
93.19;0.964
93.22;0.966
93.26;0.968
93.69;0.970
94.16;0.972
94.16;0.974
94.64;0.976
94.64;0.978
95.12;0.980
95.16;0.982
95.61;0.984
96.08;0.986
96.58;0.988
96.11;0.990
97.13;0.992
97.13;0.994
97.13;0.996
97.17;0.998
97.66;0.1000
98.19;0.1002
98.69;0.1004
98.73;0.1006
98.73;0.1008
99.31;0.1010
99.31;0.1012
99.83;0.1014
100.36;0.1016
100.40;0.1018
100.94;0.1020
100.98;0.1022
101.53;0.1024
101.56;0.1026
102.13;0.1028
102.16;0.1030
102.77;0.1032
102.77;0.1034
102.77;0.1036
103.39;0.1038
103.39;0.1040
104.02;0.1042
104.02;0.1044
104.02;0.1046
104.67;0.1048
104.67;0.1050
105.32;0.1052
105.36;0.1054
105.95;0.1056
105.99;0.1058
105.99;0.1060
106.64;0.1062
106.68;0.1064
106.68;0.1066
107.33;0.1068
107.37;0.1070
108.08;0.1072
108.12;0.1074
108.81;0.1076
108.77;0.1078
108.81;0.1080
108.85;0.1082
109.55;0.1084
110.28;0.1086
110.31;0.1088
110.31;0.1090
111.05;0.1092
111.09;0.1094
111.09;0.1096
111.09;0.1098
111.85;0.1100
111.89;0.1102
111.92;0.1104
112.70;0.1106
113.50;0.1108
112.74;0.1110
112.70;0.1112
113.53;0.1114
113.53;0.1116
113.57;0.1118
114.39;0.1120
114.39;0.1122
114.39;0.1124
115.23;0.1126
115.27;0.1128
116.13;0.1130
116.13;0.1132
116.17;0.1134
116.17;0.1136
116.20;0.1138
117.05;0.1140
116.24;0.1142
118.00;0.1144
118.00;0.1146
118.93;0.1148
118.97;0.1150
118.04;0.1152
118.08;0.1154
119.01;0.1156
119.01;0.1158
119.98;0.1160
120.02;0.1162
120.02;0.1164
120.06;0.1166
121.05;0.1168
121.05;0.1170
121.05;0.1172
122.11;0.1174
122.07;0.1176
122.11;0.1178
122.11;0.1180
122.15;0.1182
122.15;0.1184
123.21;0.1186
123.21;0.1188
123.21;0.1190
124.31;0.1192
124.35;0.1194
124.35;0.1196
124.35;0.1198
124.35;0.1200
125.52;0.1202
125.52;0.1204
125.52;0.1206
125.52;0.1208
125.52;0.1210
126.73;0.1212
126.73;0.1214
126.73;0.1216
126.77;0.1218
127.94;0.1220
128.02;0.1222
127.98;0.1224
127.98;0.1226
129.24;0.1228
129.28;0.1230
129.28;0.1232
129.28;0.1234
129.28;0.1236
129.28;0.1238
130.63;0.1240
130.63;0.1242
130.63;0.1244
130.63;0.1246
130.63;0.1248
131.98;0.1250
132.03;0.1252
132.03;0.1254
132.07;0.1256
132.03;0.1258
133.44;0.1260
133.48;0.1262
133.48;0.1264
134.96;0.1266
133.52;0.1268
135.00;0.1270
135.00;0.1272
135.00;0.1274
135.00;0.1276
135.00;0.1278
135.00;0.1280
135.00;0.1282
136.58;0.1284
135.04;0.1286
136.58;0.1288
136.58;0.1290
138.19;0.1292
136.58;0.1294
138.24;0.1296
138.24;0.1298
138.24;0.1300
138.24;0.1302
138.28;0.1304
139.92;0.1306
139.92;0.1308
139.92;0.1310
139.97;0.1312
139.97;0.1314
139.97;0.1316
141.74;0.1318
141.74;0.1320
139.97;0.1322
141.78;0.1324
141.78;0.1326
140.01;0.1328
141.78;0.1330
141.78;0.1332
141.78;0.1334
143.69;0.1336
141.78;0.1338
143.64;0.1340
141.78;0.1342
143.69;0.1344
143.69;0.1346
143.69;0.1348
143.69;0.1350
143.69;0.1352
145.65;0.1354
143.69;0.1356
145.65;0.1358
145.70;0.1360
145.70;0.1362
145.70;0.1364
145.70;0.1366
145.70;0.1368
145.70;0.1370
145.70;0.1372
145.74;0.1374
145.70;0.1376
147.77;0.1378
147.82;0.1380
147.82;0.1382
145.74;0.1384
147.82;0.1386
147.82;0.1388
147.82;0.1390
147.82;0.1392
147.77;0.1394
147.82;0.1396
147.82;0.1398
147.86;0.1400
147.82;0.1402
147.86;0.1404
147.86;0.1406
150.02;0.1408
150.06;0.1410
150.06;0.1412
150.06;0.1414
150.06;0.1416
150.06;0.1418
150.06;0.1420
150.02;0.1422
152.40;0.1424
150.06;0.1426
150.11;0.1428
150.06;0.1430
150.06;0.1432
150.11;0.1434
152.45;0.1436
150.11;0.1438
152.45;0.1440
152.45;0.1442
152.45;0.1444
152.45;0.1446
152.45;0.1448
152.45;0.1450
152.45;0.1452
152.45;0.1454
152.45;0.1456
152.45;0.1458
152.45;0.1460
152.45;0.1462
152.45;0.1464
154.94;0.1466
152.45;0.1468
152.45;0.1470
154.94;0.1472
152.45;0.1474
152.45;0.1476
154.99;0.1478
154.99;0.1480
154.94;0.1482
154.99;0.1484
154.99;0.1486
154.99;0.1488
154.99;0.1490
152.45;0.1492
154.94;0.1494
154.99;0.1496
154.94;0.1498
154.99;0.1500
154.99;0.1502
154.99;0.1504
157.66;0.1506
154.99;0.1508
154.99;0.1510
154.99;0.1512
157.66;0.1514
155.03;0.1516
157.70;0.1518
155.03;0.1520
155.03;0.1522
154.99;0.1524
157.70;0.1526
157.70;0.1528
157.66;0.1530
157.70;0.1532
157.70;0.1534
157.70;0.1536
155.03;0.1538
157.70;0.1540
157.70;0.1542
154.99;0.1544
157.75;0.1546
160.57;0.1548
157.70;0.1550
157.75;0.1552
157.70;0.1554
157.70;0.1556
160.62;0.1558
160.57;0.1560
160.57;0.1562
160.62;0.1564
160.62;0.1566
160.62;0.1568
157.70;0.1570
160.62;0.1572
160.62;0.1574
160.62;0.1576
160.62;0.1578
163.72;0.1580
160.62;0.1582
160.62;0.1584
160.62;0.1586
160.62;0.1588
160.67;0.1590
163.72;0.1592
160.62;0.1594
160.62;0.1596
160.67;0.1598
160.67;0.1600
160.67;0.1602
163.72;0.1604
160.62;0.1606
163.72;0.1608
160.62;0.1610
163.76;0.1612
163.76;0.1614
163.72;0.1616
163.76;0.1618
163.76;0.1620
163.76;0.1622
163.76;0.1624
163.76;0.1626
163.81;0.1628
163.76;0.1630
163.76;0.1632
163.76;0.1634
167.17;0.1636
167.12;0.1638
163.76;0.1640
163.76;0.1642
167.12;0.1644
167.17;0.1646
163.81;0.1648
167.12;0.1650
167.17;0.1652
170.84;0.1654
170.84;0.1656
167.17;0.1658
167.17;0.1660
167.17;0.1662
170.84;0.1664
167.22;0.1666
167.17;0.1668
167.17;0.1670
167.17;0.1672
167.22;0.1674
167.22;0.1676
170.84;0.1678
170.89;0.1680
167.22;0.1682
170.89;0.1684
170.89;0.1686
167.17;0.1688
170.89;0.1690
170.89;0.1692
167.22;0.1694
170.84;0.1696
170.89;0.1698
174.92;0.1700
170.94;0.1702
167.22;0.1704
170.89;0.1706
170.89;0.1708
170.89;0.1710
174.92;0.1712
170.89;0.1714
170.89;0.1716
170.89;0.1718
174.92;0.1720
170.89;0.1722
170.89;0.1724
174.92;0.1726
174.92;0.1728
174.92;0.1730
174.92;0.1732
170.89;0.1734
174.92;0.1736
174.92;0.1738
170.89;0.1740
174.92;0.1742
